medicamento_alvo,medicamento_outro,contexto,classe,fonte,origem,confianca
lasilactona,aines,"Associações a considerar A administração concomitante com AINEs, incluindo o ácido acetilsalicílico, pode reduzir o efeito da Lasilactona.",1,fonte2,automatica,0.65
cloridrato de donepezila,sertralina,"O metabolismo do cloridrato de donepezila não é alterado pela admini stração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
hidroclorotiazida germed pharma,ciclosporina,O tratamento concomitante com ciclosporina pode aumentar o risco de hiperuricemia e complicações do tipo gota.,1,fonte2,automatica,0.65
domperidona,eritromicina,"A administração concomitante de domperidona com inibidores potentes do CYP3A4 que demonstraram causar um prolongamento do intervalo QT, tais como claritromicina, eritromicina, itraconazol, cetoconazol oral, posaconazol, ritonavir, saquinavir, telitromicina, telaprevir e voriconazol, é contraindicada (vide itens 5“ADVERTÊNCIAS E PRECAUÇÕES” e “6.",2,fonte1,manual,1.0
ciclosporina,fluconazol,"Interações que aumentam os níveis de ciclosporina Antibióticos macrolídeos (por exemplo, eritromicina – vide “Advertências e Precauções – precauções adicionais em dermatite atópica” - azitromicina e claritromicina), cetoconazol, fluconazol, itraconazol, voriconazol; diltiazem, nicardipin a, verapamil; metoclopramida; anticoncepcionais orais; danazol; metilprednisolona (doses elevadas), alopurinol, amiodarona, ácido cólico e derivados; inibidores de protease, imatinibe; colchicina; nefazodona.",1,fonte1,manual,1.0
cloridrato de donepezila cloridrato de memantina,digoxina,"O cloridrato de donepezila e seus metabólitos não inibem o metabolismo da teofilina, varfarina, cimetidina, digoxina, tioridazina, risperidona e sertralina em humanos.",0,fonte1,manual,1.0
pantoprazol sódico sesqui hidratado medley,varfarina,"Portanto, em pacientes tratados com anticoagulantes cumarínicos (varfarina, femprocumona), recomenda-se a monitorização do tempo de coagulação após o início, o final ou durante o tratamento com pantoprazol.",1,fonte2,automatica,0.65
divalproato de sodio,ranitidina,"Medicamentos para os quais não foi detectada nenhuma int eração ou com interação sem relevância: antiácidos, cimetidina, ranitidina, clorpromazina, haloperidol, paracetamol, lítio, lorazepam, olanzapina, rufinamida.",0,fonte1,manual,1.0
cloridrato de verapamil,rifampicina,"Antibacterianos Claritromicina Possível aumento nos níveis de verapamil --- Eritromicina Possível aumento dos níveis de verapamil --- Rifampicina Diminui AS C (~97%), Cmax (~94%) e biodisponibilidade oral (~92%) do verapamil O efeito hipotensor do verapamil pode ser reduzido.",1,fonte1,manual,1.0
klaricid,claritromicina,Foram recebidos relatos de rabdomiólise em pacientes que administraram claritromicina junto com estas estatinas.,2,fonte2,automatica,0.8
linagliptina,varfarina,"A linagliptina não teve efeito clinicamente relevante sobre a farmacocinética da metformina, glibenclamida, sinvastatina, pioglitazona, varfarina, digoxina ou contraceptivos orais; fornecendo evidência in vivo de uma baixa propensão para causar interações medicamentosas com substratos das CYP3A4, CYP2C9, CYP2C8, glicoproteína -P e com transportadores catiônicos orgânicos (TCO). metformina: a coadministração de múltiplas doses supraterapêuticas de 10 mg de linagliptina uma vez ao dia, com doses de 850 mg três vezes ao dia de metformina, não alterou de forma clinicamente significativa a farmacocinética da linagliptina ou da metformina em voluntários sadios.",0,fonte1,manual,1.0
dapagliflozina propanodiol,hidroclorotiazida,"Em estudos de interação conduzidos em indivíduos sadios, utilizando principalmente o desenho de dose única, a dapagliflozina não alterou significativamente a farmacocinética da metformina, pioglitazona, sitagliptina, glimepirida, hidroclorotiazida, bumetanida, valsartana, sinvastatina, digoxina (um substrato da gp-P) ou varfarina (a varfarina é um substrato do CYP2C).",0,fonte1,manual,1.0
kiadon,insulina,"Este medicamento pode diminuir a efetividade dos anticonvulsivantes e pode alterar os efeitos da insulina, aumentando a sua depuração (Micromedex 2.0, 2014).",1,fonte2,automatica,0.65
linagliptina,digoxina,"A linagliptina não teve efeito clinicamente relevante sobre a farmacocinética da metformina, glibenclamida, sinvastatina, pioglitazona, varfarina, digoxina ou contraceptivos orais; fornecendo evidência in vivo de uma baixa propensão para causar interações medicamentosas com substratos das CYP3A4, CYP2C9, CYP2C8, glicoproteína -P e com transportadores catiônicos orgânicos (TCO). metformina: a coadministração de múltiplas doses supraterapêuticas de 10 mg de linagliptina uma vez ao dia, com doses de 850 mg três vezes ao dia de metformina, não alterou de forma clinicamente significativa a farmacocinética da linagliptina ou da metformina em voluntários sadios.",0,fonte1,manual,1.0
folifolin,fenobarbital,"INTERAÇÕES MEDICAMENTOSAS Interação ácido fólico – medicamentos A fenitoína, fenobarbital, primidona, aspirina, colestipol, cicloserina, metotrexato e enzimas pancreáticas reduzem os níveis de ácido fólico, enquanto que o ácido aminosalicílico, antiácidos, colestiramina, estrogênios, bloqueadores H2 e a carbamazepina reduzem sua absorção.",1,fonte1,manual,1.0
infladex,aines,"Diclofenaco, assim como outros AINEs, pode aumentar a toxicidade nos rins, causada pela ciclosporina e tacrolimo, devido ao seu efeito nas prostaglandinas renais.",1,fonte2,automatica,0.65
cloridrato de donepezila,digoxina,"O cloridrato de donepezila e seus metabólit os não inibem o metabolis mo da teofilina, varfarina, cimetidina, digoxina, tioridazina, risperidona e sertralina em humanos.",0,fonte1,manual,1.0
palbociclibe,itraconazol,"Deve -se evitar o uso concomitante de potentes inibidores da CYP3A incluindo, mas não limitado a: amprenavir, atazanavir, boceprevir, claritromicina, conivaptana, delavirdina, diltiazem, eritromicina, fosamprenavir, indinavir, itraconazol, cetoconazol, lopinavir, mibefradil, m iconazol, nefazodona, nelfinavir, posaconazol, ritonavir, saquinavir, telaprevir, telitromicina, voriconazol e toranja ou suco de toranja (grapefruit).",2,fonte1,manual,1.0
pantozol,digoxina,"Não há interação medicamentosa clinicamente importante com as seguintes substâncias testadas: Carbamazepina, cafeína, diazepam, diclofenaco, digoxina, etanol, glibenclamida, metoprolol, naproxeno, nifedipina, fenitoína, teofilina, piroxicam e contraceptivos orais contendo levonorgestrel e etinilestradiol.",0,fonte2,automatica,0.85
claritromicina,sinvastatina,"São ex emplos, mas não se resume a: anticoagulantes orais (ex. varfarina, rivaroxabana, apixabana), antipsicóticos atípicos (ex. quetiapina, lurasidona) alcaloides do ergot, alprazolam, astemizol, carbamazepina, cilostazol, cisaprida, metilprednisolona, omeprazol , pimozida, quinidina, sildenafila, sinvastatina, terfenadina, triazolam, sirolimo, tacrolimo, lovastatina, disopiramida, midazolam, ciclosporina, hidroxicloroquina, cloroquina, vimblastina, rifabutina, ticagrelor, ivabradina e ranolazina.",2,fonte1,manual,1.0
cloridrato de donepezila,risperidona,"O metabolismo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
ibuflex cápsula,sertralina,"Ácido valproico (auranofina, aurotiomalato de sódio); , lítio, probenecida e Recomenda-se precaução quando do uso concomitante do ibuprofeno com medicamentos para depressão (fluoxetina, sertralina, paroxetina, citalopram), pelo risco aumentado de sangramento gastrintestinal.",1,fonte2,automatica,0.65
losartana potassica hidroclorotiazida,varfarina,"INTERAÇÕES MEDICAMENTOSAS losartana Não foram identificadas interações medicamentosas de significado clínico com os seguintes c ompostos avaliados nos estudos de farmacocinética clínica: hidroclorotiazida, digoxina, varfarina, cimetidina, fenobarbital (vide Hidroclorotiazida, Álcool, Barbituratos ou Narcóticos , a seguir), cetoconazol e eritromicina.",0,fonte1,manual,1.0
atorvastatina calcica,niacina,"INTERAÇÕES MEDICAMENTOSAS VPS8= atorvastatina cálcica _Bula_Profissional 15 O risco de mio patia durante o tratamento com inibidores da HMG -CoA redut ase se apresenta aumentado com a administração concomitante de ciclosporina, fibratos, niacina em doses que alteram o perfil lipídico ou inibidores do citocromo P450 3A4 /transportadores , (por exempl o, eritromicina e antifúngicos azólicos) (vide a seguir e nos itens 8.",1,fonte1,manual,1.0
desogestrel,eritromicina,"Um método anticoncepcional de barreira deve ser utilizado em adição ao desogestrel durante a administração do medicamento indutor de enzimas hepáticas e por 28 dias após a descontinuação do medicamento indutor de enzimas hepáticas, para mulheres em tratamento prolongado com medicamentos indutores de enzimas , deve ser considerado o uso de um métodoanticonceptivo alternativo não afetado por medicamentos indutores de enzimas. desogestrel – VPS 06 A administração concomitante de inibidores fortes (por exemplo, cetoconazol, itraconazol, claritromicina) ou moderados (por exemplo, fluconazol, diltiazem, eritromicina) da CYP3A4 podem aumentar as concentrações séricas dos progestagênios, incluindo o etonogestrel, o metabólito ativo do desogestrel.",1,fonte1,manual,1.0
drospirenona etinilestradiol,fluconazol,"Essas alterações podem ser clinicamente relevantes em alguns casos. - Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
cloridrato de lercanidipino,claritromicina,"A coadministração do lercanidipino com inibidores do CYP3A4 deve ser evitada (por exemplo, o cetoconazol, itraconazol, ritonavir, eritromicina, troleandomicina, claritromicina) (vide “Contraindicações”). ciclosporina A ciclosporina e o lercanidipino não devem ser administrados juntamente (vide “Contraindicações”).",2,fonte1,manual,1.0
lacosamida,carbamazepina,"Os estudos clínicos placebo -controlados em pacientes com crises focais/parciais mostraram que as concentrações plasmáticas no estado de equilíbrio de levetiracetam, carbamazepina, epóxido de carbamazepina, lamotrigina, topiramato, derivado de monohidróxi -oxcarbazepina (MHD), fenitoína, ácido valpróico, fenobarbital, gabapentina, clonazepam e zonisamida não foram afetados pela ingestão concomitante de lacosamida em qualquer dose.",0,fonte1,manual,1.0
pantoprazol sódico sesqui hidratado medley,claritromicina,"Exclusivo Comprimido revestido de liberação retardada 40 mg: A administração de pantoprazol simultaneamente com os antibióticos claritromicina, metronidazol e amoxicilina não revelou nenhuma interação clinicamente significativa.",0,fonte2,automatica,0.85
ibuprofeno,metotrexato,"O uso concomitante de qualquer AINE com os seguintes fármacos deve ser evitado, especialmente nos casos de administração crônica: ácido acetilsalicílico, paracetamol, colchicina, iodetos, medicamen tos fotossensibilizantes, outros anti -inflamatórios não esteroides, corticosteroides, corticotrofina, uroquinase, hipoglicemiantes orais ou insulina, anti -hipertensivos e diuréticos, ácido valpr oico, plicamicina, sais de ouro, ciclosporina, lítio, probenec ida, inibidores da ECA, agentes anticoagulantes ou trombolíticos, inibidores de agregação plaquetária, cardiotônicos digitálicos, digoxina e metotrexato.",2,fonte1,manual,1.0
glimepirida,fluconazol,"Potencialização do efeito hipoglicemiante e, portanto, em alguns casos, pode ocorrer hipoglicemia quando um dos seguintes fárma cos é administrado: Insulina ou outro antidiabético oral; inibidores da ECA; esteroides anabolizantes e hormônios sexuais masculinos; cloranfenicol ; derivados cumarínicos; ciclofosfamidas; disopiramida; fenfluramina; feniramidol; fibratos; fluoxetina; guanetidina; ifosfamida; inibidore s da MAO; miconazol; fluconazol; ácido para-aminosalicílico; pentoxifilina (uso parenteral em doses elevadas); fenilbutazona; azapropazon a; oxifembutazona; probenecida; quinolonas; salicilatos; sulfimpirazona; claritomicina; antibióticos sulfonamídicos; tetraciclinas; tritoqualina; trofosfamida.",1,fonte1,manual,1.0
telmisartana,varfarina,"A coadministração de telmisartana não resultou em interações clinicamente significativas com digoxina, varfarina, hidroclorotiazida, glibenclamida, ibuprofeno, paracetamol, sinvastatina e anlodipino.",0,fonte1,manual,1.0
cloridrato de donepezila,cimetidina,"O cloridrato de donepezila e seu s metabólitos não inibem o meta bolismo da teofilina, varfarina, cimetidina, digoxina, tioridaz ina, risperidona e sertralina em humanos.",0,fonte1,manual,1.0
cloridrato de metformina,metformina,"A coadministração de metformina com: - Substratos/inibidores de OCT1 (como verapamil) podem reduzir a eficácia de metformina. - Indutores do OCT1 (como a rifampicina) podem aumentar a absorção gastrointestinal e a eficácia. - Substratos/inibidores de OCT2 (como cimetidina, dolutegravir, crizotinibe, olaparibe, daclatasvir, vandetanibe) podem diminuir a eliminação renal da metformina e assim levar a uma concentração aumentada de metformina no plasma.",1,fonte1,manual,1.0
zarator,eritromicina,"A administração concomitante de Zarator com medicamentos inibidores do citocromo P450 3A4 ou indutores do citocromo P450 3A4 (sistemas de quebra de vários medicamentos) (por ex., ciclosporina, eritromicina/claritromicina, inibidores da protease, cloridrato de diltiazem , suco de ) pode alterar a quantidade de atorvastatina no sangue.",1,fonte2,automatica,0.65
estradiol drospirenona,aines,"Com base em estudos de interação in vivo, em voluntárias utilizando omeprazol, sinvastatina, ou midazolam como substratos marcadores, é improvável a interação clinicamente relevante da drospirenona na dose de 3 mg com o metabolismo de outros fármacos media do pelo citocromo P450. ➢ Interação farmacodinâmica com anti -hipertensivos e antiinflamatórios não -esteroidais (AINEs) Mulheres hipertensas que fazem uso de estradiol + drospirenona e medicação anti -hipertensiva, como por exemplo, inibidores da ECA, antagonistas dos receptores de angiotensina II e hidroclorotiazida, podem apresentar diminuição adicional na pressão arterial.",1,fonte1,manual,1.0
cetoprofeno,furosemida,"Associações medicamentosas que requerem precauções - Categorias terapêuticas e medicamentos que podem promover hiper calemia (tais como, sais de potássio, diuréticos poupadores de potássio, inibidores da ECA e antagonistas da angiotensina II, AINEs, heparinas (de baixo peso molecular ou não fracionada), ciclosporina, tacrolimo e trimetoprima): O risco de hiper calemia pode aume ntar quando os medicamentos mencionados acima são administrados concomitantemente (vide “ O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO? ”). - Corticosteroides (prednisona, prednisolona, dexametasona): aumento do risco de ulceração ou sangramento gastrin testinal (vide “ O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO? ”). - Diuréticos (furosemida, hidroclorotiazida, clortalidona): pacientes utilizando diuréticos, particularmente os desidratados, apresentam maior risco de desenvolvimento de insuficiência renal devido a diminuição do fluxo sanguíneo nos rins.",1,fonte1,manual,1.0
telmisartana hidroclorotiazida,varfarina,"A coadministração de telmisartana não resultou em interações clinicamente significativas com a varfarina, a hidroclorotiazida, a glibenclamida, o ibuprofeno, o paracetam ol, a sinvastatina e o anlodipino.",0,fonte1,manual,1.0
eprex,ciclosporina,"Se você estiver tomando um fármaco (medicamento) conhecido por (para suprimir seu sistema imune após um transplante), seu médico deve solicitar testes sanguíneos especiais para verificar os níveis de ciclosporina enquanto você estiver utilizando Eprex A ação de Eprex poderá ser potencializada pela administração terapêutica simultânea de um agente hematínico, como o sulfato ferroso , quando houver um estado deficitário de precursores da hemoglobina.",1,fonte2,automatica,0.65
cabazitaxel,rifampicina,"INTERAÇÕES MEDICAMENTOSAS Medicamento -medicamento O metabolismo de cabazitaxel é modificado pela administração concomitante de substâncias conhecidas como fortes inibidores (ex: cetoconazol, itraconazol, claritromicina, atazanavir, indinavir, nefazodona, nelfinavir, ritonavir, saquinavir, telitromicina, voriconazol) ou fortes indutores (ex: rifampicina, carbamazepina ou fenitoína) da CYP3A.",1,fonte1,manual,1.0
cortisonal injetável,insulina,"Antidiabéticos orais e insulina Pode aumentar a concentração de sanguínea, portanto se necessário deve-se reajustar a posologia do hipoglicemiante.",1,fonte2,automatica,0.65
klaricid ud,sinvastatina,"Inibidores da HMG-CoA redutase (estatinas): O uso concomitante de claritromicina com lovastatina ou sinvastatina é contraindicado (ver Contraindicações), devido ao possível aumento do risco de miopatia (doença muscular), incluindo rabdomiólise (destruição do músculo esquelético).",2,fonte2,automatica,0.9
spidufen,ibuprofeno,O tratamento concomitante com zidovudina e ibuprofeno pode aumentar o risco de hematoses e hematomas em pacientes hemofílicos HIV(+).,1,fonte2,automatica,0.65
cloridrato de donepezila,cimetidina,"O metabolismo do cloridrato de donepezila não é alterado pela admini stração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
