medicamento_alvo,medicamento_outro,contexto,classe,fonte,origem,confianca
drosperinona etinilestradiol,eritromicina,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): Inibidores potentes e moderados do CYP3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas de estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,claritromicina,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): Inibidores potentes e moderados do CYP3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas de estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,fluconazol,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): Inibidores potentes e moderados do CYP3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas de estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,itraconazol,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): Inibidores potentes e moderados do CYP3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas de estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,diltiazem,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): Inibidores potentes e moderados do CYP3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas de estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,eritromicina,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) : Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,claritromicina,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) : Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,fluconazol,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) : Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,itraconazol,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) : Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,diltiazem,"Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos) : Inibidores potentes e moderados do CYP 3A4 tais como antifúngicos azólicos (como por exemplo, itraconazol, voriconazol, fluconazol), verapamil, antibióticos macrolídeos (como por exemplo, claritromicina, eritromicina), diltiazem e suco de toranja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,eritromicina,"Essas alterações podem ser clinicamente relevantes em alguns casos. - Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): inibidores potentes e moderados do CYP 3A4 como antifúngicos azólicos (como, por exemplo: itraconazol, voriconazol, fluconazol), verapamil, macrolídeos (como, por exemplo: claritromicina, eritromicina), diltiazem e suco de toronja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,claritromicina,"Essas alterações podem ser clinicamente relevantes em alguns casos. - Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): inibidores potentes e moderados do CYP 3A4 como antifúngicos azólicos (como, por exemplo: itraconazol, voriconazol, fluconazol), verapamil, macrolídeos (como, por exemplo: claritromicina, eritromicina), diltiazem e suco de toronja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,fluconazol,"Essas alterações podem ser clinicamente relevantes em alguns casos. - Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): inibidores potentes e moderados do CYP 3A4 como antifúngicos azólicos (como, por exemplo: itraconazol, voriconazol, fluconazol), verapamil, macrolídeos (como, por exemplo: claritromicina, eritromicina), diltiazem e suco de toronja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,itraconazol,"Essas alterações podem ser clinicamente relevantes em alguns casos. - Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): inibidores potentes e moderados do CYP 3A4 como antifúngicos azólicos (como, por exemplo: itraconazol, voriconazol, fluconazol), verapamil, macrolídeos (como, por exemplo: claritromicina, eritromicina), diltiazem e suco de toronja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
drosperinona etinilestradiol,diltiazem,"Essas alterações podem ser clinicamente relevantes em alguns casos. - Substâncias que diminuem a depuração dos COCs (inibidores enzimáticos): inibidores potentes e moderados do CYP 3A4 como antifúngicos azólicos (como, por exemplo: itraconazol, voriconazol, fluconazol), verapamil, macrolídeos (como, por exemplo: claritromicina, eritromicina), diltiazem e suco de toronja (grapefruit) podem aumentar as concentrações plasmáticas do estrogênio ou progestógeno ou de ambos.",1,fonte1,manual,1.0
cloridrato de lercanidipino,ciclosporina,"A coadministração do lercanidipino com inibidores do CYP3A4 deve ser evitada (por exemplo, o cetoconazol, itraconazol, ritonavir, eritromicina, troleandomicina, claritromicina) (vide “Contraindicações”). ciclosporina A ciclosporina e o lercanidipino não devem ser administrados juntamente (vide “Contraindicações”).",2,fonte1,manual,1.0
cloridrato de lercanidipino,eritromicina,"A coadministração do lercanidipino com inibidores do CYP3A4 deve ser evitada (por exemplo, o cetoconazol, itraconazol, ritonavir, eritromicina, troleandomicina, claritromicina) (vide “Contraindicações”). ciclosporina A ciclosporina e o lercanidipino não devem ser administrados juntamente (vide “Contraindicações”).",2,fonte1,manual,1.0
cloridrato de lercanidipino,claritromicina,"A coadministração do lercanidipino com inibidores do CYP3A4 deve ser evitada (por exemplo, o cetoconazol, itraconazol, ritonavir, eritromicina, troleandomicina, claritromicina) (vide “Contraindicações”). ciclosporina A ciclosporina e o lercanidipino não devem ser administrados juntamente (vide “Contraindicações”).",2,fonte1,manual,1.0
cloridrato de lercanidipino,cetoconazol,"A coadministração do lercanidipino com inibidores do CYP3A4 deve ser evitada (por exemplo, o cetoconazol, itraconazol, ritonavir, eritromicina, troleandomicina, claritromicina) (vide “Contraindicações”). ciclosporina A ciclosporina e o lercanidipino não devem ser administrados juntamente (vide “Contraindicações”).",2,fonte1,manual,1.0
cloridrato de lercanidipino,itraconazol,"A coadministração do lercanidipino com inibidores do CYP3A4 deve ser evitada (por exemplo, o cetoconazol, itraconazol, ritonavir, eritromicina, troleandomicina, claritromicina) (vide “Contraindicações”). ciclosporina A ciclosporina e o lercanidipino não devem ser administrados juntamente (vide “Contraindicações”).",2,fonte1,manual,1.0
ezetimiba sinvastatina,eritromicina,"CONTRAINDICAÇÕES • Hipersensibilidade aos princípios ativos ou a qualquer dos excipientes. • Hepatopatia ativa ou elevações persistentes e inexplicadas das transaminases séricas. • Quando houver necessidade de administrar ezetimiba + sinvastatina com fenofibrato, consulte a Circular aos Médicos (bula) de fenofibrato. • Administração concomitante de inibidores potentes do CYP3A4 (p. ex., itraconazol, cetoconazol, posaconazol, voriconazol, inibidores da protease do HIV, boceprevir, telaprevir, eritromicina, claritromicina, telitromicina, nefazodona e medicamentos contendo cobicistate) (vide 5.",2,fonte1,manual,1.0
ezetimiba sinvastatina,claritromicina,"CONTRAINDICAÇÕES • Hipersensibilidade aos princípios ativos ou a qualquer dos excipientes. • Hepatopatia ativa ou elevações persistentes e inexplicadas das transaminases séricas. • Quando houver necessidade de administrar ezetimiba + sinvastatina com fenofibrato, consulte a Circular aos Médicos (bula) de fenofibrato. • Administração concomitante de inibidores potentes do CYP3A4 (p. ex., itraconazol, cetoconazol, posaconazol, voriconazol, inibidores da protease do HIV, boceprevir, telaprevir, eritromicina, claritromicina, telitromicina, nefazodona e medicamentos contendo cobicistate) (vide 5.",2,fonte1,manual,1.0
ezetimiba sinvastatina,sinvastatina,"CONTRAINDICAÇÕES • Hipersensibilidade aos princípios ativos ou a qualquer dos excipientes. • Hepatopatia ativa ou elevações persistentes e inexplicadas das transaminases séricas. • Quando houver necessidade de administrar ezetimiba + sinvastatina com fenofibrato, consulte a Circular aos Médicos (bula) de fenofibrato. • Administração concomitante de inibidores potentes do CYP3A4 (p. ex., itraconazol, cetoconazol, posaconazol, voriconazol, inibidores da protease do HIV, boceprevir, telaprevir, eritromicina, claritromicina, telitromicina, nefazodona e medicamentos contendo cobicistate) (vide 5.",2,fonte1,manual,1.0
ezetimiba sinvastatina,cetoconazol,"CONTRAINDICAÇÕES • Hipersensibilidade aos princípios ativos ou a qualquer dos excipientes. • Hepatopatia ativa ou elevações persistentes e inexplicadas das transaminases séricas. • Quando houver necessidade de administrar ezetimiba + sinvastatina com fenofibrato, consulte a Circular aos Médicos (bula) de fenofibrato. • Administração concomitante de inibidores potentes do CYP3A4 (p. ex., itraconazol, cetoconazol, posaconazol, voriconazol, inibidores da protease do HIV, boceprevir, telaprevir, eritromicina, claritromicina, telitromicina, nefazodona e medicamentos contendo cobicistate) (vide 5.",2,fonte1,manual,1.0
ezetimiba sinvastatina,itraconazol,"CONTRAINDICAÇÕES • Hipersensibilidade aos princípios ativos ou a qualquer dos excipientes. • Hepatopatia ativa ou elevações persistentes e inexplicadas das transaminases séricas. • Quando houver necessidade de administrar ezetimiba + sinvastatina com fenofibrato, consulte a Circular aos Médicos (bula) de fenofibrato. • Administração concomitante de inibidores potentes do CYP3A4 (p. ex., itraconazol, cetoconazol, posaconazol, voriconazol, inibidores da protease do HIV, boceprevir, telaprevir, eritromicina, claritromicina, telitromicina, nefazodona e medicamentos contendo cobicistate) (vide 5.",2,fonte1,manual,1.0
valsartana besilato de anlodipino,varfarina,"Em monoterapia, o anlodipino é seguramente administrado com diuréticos tiazídicos, betabloqueadores, inibidores da enzima conversora de angiotensina, nitratos de longa ação, nitroglicerinas sublinguais, digoxina, varfarina, atorvastatina, sildenafila, Maalox ® (hidróxido de alumínio gel, hidróxido de magnésio e simeticona), cimetidina, medicamentos anti -inflamatórios não -esteroidais, antibióticos e medicamentos hipoglicemiantes orais. valsartana Duplo bloqueio do Sistema Renina -Angiotensina (SRA) com BRAs, IECAs ou alisquireno: o uso concomitante de BRAs, incluindo valsartana, com outros medicamentos que agem no SRA é associado com o aumento da incidência de hipotensão, hipercalemia e alterações na função renal em comparação com à monoterapia.",1,fonte1,manual,1.0
